log_id,source_node,target_node,edge_type,label,source_node_degree,edge_interaction_count,source_node_age_normalized,source_privilege_level,source_historical_risk,target_resource_criticality,is_cross_account
synthetic_cloudtrail.csv:7335,arn:aws:iam::210463225647:user/pbrpuk,prod/db/llmxrv,GetSecretValue,0,20,1,0.01826388888888889,1,0.0554,5,1
synthetic_cloudtrail.csv:7336,arn:aws:iam::609843006153:user/ttjirr,alias/caeuvg,DescribeKey,0,1,1,0.0,0,0.0028,5,1
synthetic_cloudtrail.csv:7337,arn:aws:iam::424084066740:user/kxzury,/app/xfubhi/config,PutParameter,0,1,1,0.0,1,0.0024,2,1
synthetic_cloudtrail.csv:7338,arn:aws:iam::609843006153:user/ttjirr,role-svoyba,GetUser,0,2,1,0.0010763888888888889,0,0.0051,4,1
synthetic_cloudtrail.csv:7339,arn:aws:iam::609843006153:user/ttjirr,/app/rkodne/config,DescribeInstanceInformation,0,3,1,0.0014699074074074074,0,0.0058,2,1
synthetic_cloudtrail.csv:7340,arn:aws:iam::424084066740:user/kxzury,i-iskrhxohorkwmebsz,DescribeVpcs,0,2,1,0.0013194444444444445,1,0.004,3,1
synthetic_cloudtrail.csv:7341,arn:aws:iam::609843006153:user/ttjirr,aws_service,ModifyInstanceAttribute,0,4,1,0.0018402777777777777,1,0.0081,3,1
synthetic_cloudtrail.csv:7342,arn:aws:iam::424084066740:user/kxzury,role-tjmzet,GetUser,0,3,1,0.002673611111111111,1,0.0059,4,1
synthetic_cloudtrail.csv:7343,arn:aws:iam::609843006153:user/ttjirr,i-lvbmfjqonpbyzxmsa,DescribeInstances,0,5,1,0.00318287037037037,1,0.008,3,1
synthetic_cloudtrail.csv:7344,arn:aws:iam::609843006153:user/ttjirr,aws_service,DescribeSubnets,0,6,2,0.0033680555555555556,1,0.0079,3,1
synthetic_cloudtrail.csv:7345,arn:aws:iam::424084066740:user/kxzury,data-wnbhko-bucket,GetBucketLogging,0,4,1,0.003148148148148148,1,0.0066,3,1
synthetic_cloudtrail.csv:7346,arn:aws:iam::609843006153:user/ttjirr,data-enszrq-bucket,GetBucketLogging,0,7,1,0.004189814814814815,1,0.0079,3,1
synthetic_cloudtrail.csv:7347,arn:aws:iam::424084066740:user/kxzury,role-fqzueb,GetRolePolicy,0,5,1,0.004131944444444444,1,0.0087,4,1
synthetic_cloudtrail.csv:7348,arn:aws:iam::609843006153:user/ttjirr,aws_service,DescribeInstances,0,8,3,0.004652777777777777,1,0.0079,3,1
synthetic_cloudtrail.csv:7349,arn:aws:iam::609843006153:user/ttjirr,role-hvspzc,GetUserPolicy,0,9,1,0.005023148148148148,1,0.0137,4,1
synthetic_cloudtrail.csv:7350,arn:aws:iam::424084066740:user/kxzury,aws_service,GetUser,0,6,1,0.0052199074074074075,1,0.0092,4,1
synthetic_cloudtrail.csv:7351,arn:aws:iam::424084066740:user/kxzury,aws_service,DescribeInstances,0,7,2,0.00542824074074074,1,0.0087,3,1
synthetic_cloudtrail.csv:7352,arn:aws:iam::424084066740:user/kxzury,aws_service,DescribeInstances,0,8,3,0.005509259259259259,1,0.0084,3,1
synthetic_cloudtrail.csv:7353,arn:aws:iam::609843006153:user/ttjirr,prod/db/yevyfc,RotateSecret,0,10,1,0.006307870370370371,1,0.0141,5,1
synthetic_cloudtrail.csv:7354,arn:aws:iam::609843006153:user/ttjirr,prod/db/wshvdp,GetSecretValue,0,11,1,0.006898148148148148,1,0.055,5,1
synthetic_cloudtrail.csv:7355,arn:aws:iam::424084066740:user/kxzury,role-opjglv,GetRole,0,9,1,0.006631944444444445,1,0.0089,4,1
synthetic_cloudtrail.csv:7356,arn:aws:iam::424084066740:user/kxzury,i-uzjzzvtsusspeokrg,StartInstances,0,10,1,0.006863425925925926,1,0.0109,3,1
synthetic_cloudtrail.csv:7357,arn:aws:iam::424084066740:user/kxzury,data-dimnoj-bucket,GetBucketAcl,0,11,1,0.007013888888888889,1,0.0083,3,1
synthetic_cloudtrail.csv:7358,arn:aws:iam::424084066740:user/kxzury,data-nbujcb-bucket,GetBucketPolicy,0,12,1,0.007291666666666667,1,0.0082,3,1
synthetic_cloudtrail.csv:7359,arn:aws:iam::609843006153:user/ttjirr,data-qtzpyu-bucket,GetBucketPolicy,0,12,1,0.008125,1,0.0409,3,1
synthetic_cloudtrail.csv:7360,arn:aws:iam::424084066740:user/kxzury,aws_service,DescribeInstances,0,13,4,0.008541666666666666,1,0.008,3,1
synthetic_cloudtrail.csv:7361,arn:aws:iam::609843006153:user/ttjirr,alias/embfqd,DescribeKey,0,13,1,0.009108796296296297,1,0.0314,5,1
synthetic_cloudtrail.csv:7362,arn:aws:iam::609843006153:user/ttjirr,role-vomqls,GetUser,0,14,1,0.00920138888888889,1,0.0251,4,1
synthetic_cloudtrail.csv:7363,arn:aws:iam::424084066740:user/kxzury,role-sjjjzw,GetRole,0,14,1,0.009293981481481481,1,0.0086,4,1
synthetic_cloudtrail.csv:7364,arn:aws:iam::169922083058:user/prldxcls,role-bkmjzl,CreateRole,0,1,1,0.0,1,0.2323,4,1
synthetic_cloudtrail.csv:7365,arn:aws:iam::169922083058:user/prldxcls,role-gqrknm,AttachUserPolicy,0,2,1,0.002962962962962963,1,0.4006,4,1
synthetic_cloudtrail.csv:7366,arn:aws:iam::169922083058:user/prldxcls,role-ofxheq,AttachRolePolicy,0,3,1,0.00982638888888889,1,0.4119,4,1
synthetic_cloudtrail.csv:7367,arn:aws:iam::169922083058:user/prldxcls,role-fcmhbz,CreateUser,0,4,1,0.01747685185185185,1,0.4958,4,1
synthetic_cloudtrail.csv:7368,arn:aws:iam::169922083058:user/prldxcls,aws_service,CreateAccessKey,0,5,1,0.019930555555555556,1,0.5625,4,1
synthetic_cloudtrail.csv:7369,unknown_principal,role-nuxxqo,AssumeRole,0,1460,1,1.0,1,0.0307,2,0
synthetic_cloudtrail.csv:7370,unknown_principal,role-zmfxnj,AssumeRole,0,1461,1,1.0,1,0.0351,2,0
synthetic_cloudtrail.csv:7371,unknown_principal,data-nqlxlm-bucket,GetBucketAcl,0,1462,1,1.0,1,0.0252,3,0
synthetic_cloudtrail.csv:7372,unknown_principal,role-vvbkpv,AssumeRole,0,1463,1,1.0,1,0.0312,2,0
synthetic_cloudtrail.csv:7373,unknown_principal,role-lbplrh,AssumeRole,0,1464,1,1.0,1,0.0354,2,0
synthetic_cloudtrail.csv:7374,unknown_principal,role-ugcltg,AssumeRole,0,1465,1,1.0,1,0.0383,2,0
synthetic_cloudtrail.csv:7375,unknown_principal,role-qdpqok,AssumeRole,0,1466,1,1.0,1,0.0404,2,0
synthetic_cloudtrail.csv:7376,unknown_principal,role-mtowai,AssumeRole,0,1467,1,1.0,1,0.0418,2,0
synthetic_cloudtrail.csv:7377,unknown_principal,data-ladyuo-bucket,GetBucketAcl,0,1468,1,1.0,1,0.0299,3,0
synthetic_cloudtrail.csv:7378,unknown_principal,data-dnhthw-bucket,GetBucketAcl,0,1469,1,1.0,1,0.0216,3,0
synthetic_cloudtrail.csv:7379,unknown_principal,data-rowpbi-bucket,GetBucketAcl,0,1470,1,1.0,1,0.0158,3,0
synthetic_cloudtrail.csv:7380,unknown_principal,role-zxhttr,AssumeRole,0,1471,1,1.0,1,0.0246,2,0
synthetic_cloudtrail.csv:7381,unknown_principal,role-edypmx,AssumeRole,0,1472,1,1.0,1,0.0307,2,0
synthetic_cloudtrail.csv:7382,unknown_principal,role-jdpzbl,AssumeRole,0,1473,1,1.0,1,0.0349,2,0
synthetic_cloudtrail.csv:7383,unknown_principal,role-kkiecj,AssumeRole,0,1474,1,1.0,1,0.0379,2,0
synthetic_cloudtrail.csv:7384,unknown_principal,role-oyukxq,AssumeRole,0,1475,1,1.0,1,0.04,2,0
synthetic_cloudtrail.csv:7385,unknown_principal,role-aicndy,AssumeRole,0,1476,1,1.0,1,0.0414,2,0
synthetic_cloudtrail.csv:7386,unknown_principal,data-vgkvvb-bucket,GetBucketAcl,0,1477,1,1.0,1,0.0297,3,0
synthetic_cloudtrail.csv:7387,arn:aws:iam::395530883709:user/sodagpqa,aws_service,GetAccountSummary,0,1,1,0.0,0,0.0053,4,1
synthetic_cloudtrail.csv:7388,arn:aws:iam::395530883709:user/sodagpqa,role-ufmyii,ListUsers,0,2,1,6.944444444444444e-05,0,0.018,4,1
synthetic_cloudtrail.csv:7389,arn:aws:iam::395530883709:user/sodagpqa,aws_service,DescribeInstances,0,3,2,0.0004050925925925926,0,0.0149,3,1
synthetic_cloudtrail.csv:7390,arn:aws:iam::395530883709:user/sodagpqa,role-newabz,ListAttachedRolePolicies,0,4,1,0.0007407407407407407,0,0.016,4,1
synthetic_cloudtrail.csv:7391,arn:aws:iam::395530883709:user/sodagpqa,role-fkdcpz,GetCallerIdentity,0,5,1,0.0008564814814814815,0,0.023,2,1
synthetic_cloudtrail.csv:7392,arn:aws:iam::395530883709:user/sodagpqa,role-cssanm,ListAccessKeys,0,6,1,0.0010069444444444444,0,0.0219,4,1
synthetic_cloudtrail.csv:7393,arn:aws:iam::395530883709:user/sodagpqa,prod/db/uvgcld,ListSecrets,0,7,1,0.0011342592592592593,0,0.0212,5,1
synthetic_cloudtrail.csv:7394,arn:aws:iam::395530883709:user/sodagpqa,admins-gpmres,AddUserToGroup,1,8,1,0.0015162037037037036,1,0.1249,5,1
synthetic_cloudtrail.csv:7395,arn:aws:iam::395530883709:user/sodagpqa,role-trexwp,GetRole,0,9,1,0.0021527777777777778,1,0.0904,4,1
synthetic_cloudtrail.csv:7396,arn:aws:iam::395530883709:user/sodagpqa,data-ebmlfj-bucket,GetBucketAcl,0,10,1,0.002384259259259259,1,0.064,3,1
synthetic_cloudtrail.csv:7397,arn:aws:iam::395530883709:user/sodagpqa,aws_service,GetRegionOptStatus,0,11,3,0.003159722222222222,1,0.0494,2,1
synthetic_cloudtrail.csv:7398,arn:aws:iam::395530883709:user/sodagpqa,/app/odqtsg/config,DescribeInstanceInformation,0,12,1,0.003969907407407407,1,0.0367,2,1
synthetic_cloudtrail.csv:7399,arn:aws:iam::707058184647:user/vlyqjxz,role-ppbeub,ListGroups,0,1,1,0.0,0,0.0062,4,1
synthetic_cloudtrail.csv:7400,arn:aws:iam::707058184647:user/vlyqjxz,i-zoucrkittdkrktcwe,DescribeInstances,0,2,1,0.00028935185185185184,0,0.0066,3,1
synthetic_cloudtrail.csv:7401,arn:aws:iam::707058184647:user/vlyqjxz,aws_service,ListAttachedRolePolicies,0,3,1,0.0004050925925925926,0,0.0101,4,1
synthetic_cloudtrail.csv:7402,arn:aws:iam::707058184647:user/vlyqjxz,role-efctye,ListRoles,0,4,1,0.000462962962962963,0,0.0146,4,1
synthetic_cloudtrail.csv:7403,arn:aws:iam::707058184647:user/vlyqjxz,role-kxmscy,CreateRole,1,5,1,0.0006597222222222222,1,0.2397,4,1
synthetic_cloudtrail.csv:7404,arn:aws:iam::707058184647:user/vlyqjxz,role-kxmscy,AttachRolePolicy,1,6,2,0.0010416666666666667,1,0.2974,4,1
synthetic_cloudtrail.csv:7405,arn:aws:iam::707058184647:user/vlyqjxz,role-kxmscy,AssumeRole,1,7,3,0.0015509259259259259,1,0.2216,2,1
synthetic_cloudtrail.csv:7406,arn:aws:sts::707058184647:assumed-role/role-kxmscy/hdcgmidygukgpxoc,prod/db/nuimcu,GetSecretValue,1,1,1,0.0,0,0.0449,5,1
synthetic_cloudtrail.csv:7407,arn:aws:sts::707058184647:assumed-role/role-kxmscy/hdcgmidygukgpxoc,data-xbmlmc-bucket,PutBucketPolicy,1,2,1,0.00016203703703703703,1,0.1711,3,1
synthetic_cloudtrail.csv:7408,arn:aws:sts::707058184647:assumed-role/role-kxmscy/hdcgmidygukgpxoc,mgmt-trail-anyltk,StopLogging,1,3,1,0.00034722222222222224,1,0.4198,2,1
synthetic_cloudtrail.csv:7409,arn:aws:sts::707058184647:assumed-role/role-kxmscy/hdcgmidygukgpxoc,role-mmpces,ListRolePolicies,0,4,1,0.0006365740740740741,1,0.2982,4,1
synthetic_cloudtrail.csv:7410,arn:aws:sts::707058184647:assumed-role/role-kxmscy/hdcgmidygukgpxoc,aws_service,GetUser,0,5,1,0.0013657407407407407,1,0.2118,4,1
synthetic_cloudtrail.csv:7411,arn:aws:sts::707058184647:assumed-role/role-kxmscy/hdcgmidygukgpxoc,alias/iiggsv,ListKeys,0,6,1,0.0014930555555555556,1,0.1499,5,1
synthetic_cloudtrail.csv:7412,arn:aws:sts::707058184647:assumed-role/role-kxmscy/hdcgmidygukgpxoc,alias/evdyta,ListKeys,0,7,1,0.002337962962962963,1,0.1066,5,1
synthetic_cloudtrail.csv:7413,arn:aws:iam::718160653773:user/bxpkntcf,aws_service,GetAccountSummary,0,1,1,0.0,0,0.0052,4,1
synthetic_cloudtrail.csv:7414,arn:aws:iam::718160653773:user/bxpkntcf,aws_service,DescribeInstances,0,2,2,0.00032407407407407406,0,0.0059,3,1
synthetic_cloudtrail.csv:7415,arn:aws:iam::718160653773:user/bxpkntcf,role-tacrui,ListRoles,0,3,1,0.0004050925925925926,0,0.0115,4,1
synthetic_cloudtrail.csv:7416,arn:aws:iam::718160653773:user/bxpkntcf,prod/db/xkgezm,ListSecrets,0,4,1,0.0004398148148148148,0,0.0139,5,1
synthetic_cloudtrail.csv:7417,arn:aws:iam::718160653773:user/bxpkntcf,data-djjoow-bucket,ListBuckets,0,5,1,0.000787037037037037,0,0.0222,3,1
synthetic_cloudtrail.csv:7418,arn:aws:iam::718160653773:user/bxpkntcf,role-bafqjh,CreateRole,1,6,1,0.001400462962962963,1,0.2459,4,1
synthetic_cloudtrail.csv:7419,arn:aws:iam::718160653773:user/bxpkntcf,role-bafqjh,AttachRolePolicy,1,7,2,0.0014583333333333334,1,0.3042,4,1
synthetic_cloudtrail.csv:7420,arn:aws:iam::718160653773:user/bxpkntcf,aws_service,ModifyDBInstance,0,8,3,0.0015972222222222223,1,0.2209,2,1
synthetic_cloudtrail.csv:7421,arn:aws:iam::718160653773:user/bxpkntcf,prod/db/wykucl,GetSecretValue,0,9,1,0.0024421296296296296,1,0.2004,5,1
synthetic_cloudtrail.csv:7422,arn:aws:iam::718160653773:user/bxpkntcf,db-jvxjvl,DescribeDBInstances,0,10,1,0.0027314814814814814,1,0.1425,2,1
synthetic_cloudtrail.csv:7423,arn:aws:iam::856799068750:user/plmraq,/app/ngziro/config,GetParameter,0,1,1,0.0,0,0.0014,2,1
synthetic_cloudtrail.csv:7424,arn:aws:iam::856799068750:user/plmraq,role-rjnurb,GetUser,0,2,1,8.101851851851852e-05,0,0.004,4,1
synthetic_cloudtrail.csv:7425,arn:aws:iam::856799068750:user/plmraq,/app/rvvfgh/config,PutParameter,0,3,1,0.0002314814814814815,1,0.0052,2,1
synthetic_cloudtrail.csv:7426,arn:aws:iam::856799068750:user/plmraq,aws_service,DescribeSecurityGroups,0,4,1,0.0011226851851851851,1,0.0054,3,1
synthetic_cloudtrail.csv:7427,arn:aws:iam::856799068750:user/plmraq,aws_service,DescribeSecurityGroups,0,5,2,0.0016319444444444445,1,0.0056,3,1
synthetic_cloudtrail.csv:7428,arn:aws:iam::856799068750:user/plmraq,aws_service,GetRolePolicy,0,6,3,0.0020949074074074073,1,0.008,4,1
synthetic_cloudtrail.csv:7429,arn:aws:iam::856799068750:user/plmraq,aws_service,DescribeVpcs,0,7,4,0.0025925925925925925,1,0.0079,3,1
synthetic_cloudtrail.csv:7430,arn:aws:iam::856799068750:user/plmraq,aws_service,DescribeSubnets,0,8,5,0.003171296296296296,1,0.0078,3,1
synthetic_cloudtrail.csv:7431,arn:aws:iam::856799068750:user/plmraq,aws_service,GetBucketLogging,0,9,6,0.0036342592592592594,1,0.0079,3,1
synthetic_cloudtrail.csv:7432,arn:aws:iam::856799068750:user/plmraq,aws_service,StopInstances,0,10,7,0.004571759259259259,1,0.01,3,1
synthetic_cloudtrail.csv:7433,arn:aws:iam::856799068750:user/plmraq,aws_service,ModifyInstanceAttribute,0,11,8,0.005706018518518518,1,0.011,3,1
synthetic_cloudtrail.csv:7434,arn:aws:iam::856799068750:user/plmraq,aws_service,DescribeSubnets,0,12,9,0.0059953703703703705,1,0.01,3,1
synthetic_cloudtrail.csv:7435,arn:aws:iam::856799068750:user/plmraq,i-eymrczcktffbivatf,DescribeInstances,0,13,1,0.006493055555555556,1,0.0092,3,1
synthetic_cloudtrail.csv:7436,arn:aws:iam::856799068750:user/plmraq,aws_service,ModifyDBInstance,0,14,10,0.007222222222222222,1,0.0142,2,1
synthetic_cloudtrail.csv:7437,unknown_principal,aws_service,StartSecretVersionDelete,0,1478,121,1.0,1,0.0268,5,0
synthetic_cloudtrail.csv:7438,unknown_principal,aws_service,EndSecretVersionDelete,0,1479,122,1.0,1,0.0247,5,0
synthetic_cloudtrail.csv:7439,unknown_principal,aws_service,StartSecretVersionDelete,0,1480,123,1.0,1,0.0232,5,0
synthetic_cloudtrail.csv:7440,unknown_principal,aws_service,EndSecretVersionDelete,0,1481,124,1.0,1,0.0222,5,0
synthetic_cloudtrail.csv:7441,unknown_principal,aws_service,StartSecretVersionDelete,0,1482,125,1.0,1,0.0214,5,0
synthetic_cloudtrail.csv:7442,unknown_principal,aws_service,EndSecretVersionDelete,0,1483,126,1.0,1,0.0208,5,0
synthetic_cloudtrail.csv:7443,unknown_principal,aws_service,StartSecretVersionDelete,0,1484,127,1.0,1,0.0203,5,0
synthetic_cloudtrail.csv:7444,unknown_principal,aws_service,EndSecretVersionDelete,0,1485,128,1.0,1,0.02,5,0
synthetic_cloudtrail.csv:7445,arn:aws:iam::941631345440:user/kdlz,role-wvoydi,ListAttachedRolePolicies,0,1,1,0.0,0,0.0054,4,1
synthetic_cloudtrail.csv:7446,arn:aws:iam::941631345440:user/kdlz,aws_service,DescribeInstances,0,2,1,9.259259259259259e-05,0,0.006,3,1
synthetic_cloudtrail.csv:7447,arn:aws:iam::941631345440:user/kdlz,role-kgouiw,GetCallerIdentity,0,3,1,0.00024305555555555555,0,0.0159,2,1
synthetic_cloudtrail.csv:7448,arn:aws:iam::941631345440:user/kdlz,role-oiczxc,ListAccessKeys,0,4,1,0.0003935185185185185,0,0.0168,4,1
synthetic_cloudtrail.csv:7449,arn:aws:iam::941631345440:user/kdlz,role-namakf,ListUsers,0,5,1,0.0005324074074074074,0,0.0259,4,1
synthetic_cloudtrail.csv:7450,arn:aws:iam::941631345440:user/kdlz,prod/db/fkwszb,ListSecrets,0,6,1,0.0005902777777777778,0,0.0239,5,1
synthetic_cloudtrail.csv:7451,arn:aws:iam::941631345440:user/kdlz,mgmt-trail-dnperr,DescribeTrails,0,7,1,0.0008217592592592593,0,0.0231,2,1
synthetic_cloudtrail.csv:7452,arn:aws:iam::941631345440:user/kdlz,aws_service,ListRoles,0,8,2,0.0009837962962962962,0,0.0235,4,1
synthetic_cloudtrail.csv:7453,arn:aws:iam::941631345440:user/kdlz,role-zfcdko,CreateRole,1,9,1,0.0011689814814814816,1,0.2476,4,1
synthetic_cloudtrail.csv:7454,arn:aws:iam::941631345440:user/kdlz,role-zfcdko,PutRolePolicy,1,10,2,0.001261574074074074,1,0.3668,4,1
synthetic_cloudtrail.csv:7455,arn:aws:iam::941631345440:user/kdlz,i-dlwtvmkemkobfjljg,GetPasswordData,1,11,1,0.0015162037037037036,1,0.4261,3,1
synthetic_cloudtrail.csv:7456,arn:aws:iam::941631345440:user/kdlz,aws_service,DescribeInstances,0,12,3,0.001736111111111111,1,0.3005,3,1
synthetic_cloudtrail.csv:7457,arn:aws:iam::941631345440:user/kdlz,i-wltqpiubjbotsyhez,DescribeSecurityGroups,0,13,1,0.0027083333333333334,1,0.2122,3,1
synthetic_cloudtrail.csv:7458,arn:aws:iam::941631345440:user/kdlz,aws_service,DescribeSecurityGroups,0,14,4,0.0035416666666666665,1,0.1503,3,1
synthetic_cloudtrail.csv:7459,unknown_principal,role-nvyocc,AssumeRole,0,1486,1,1.0,1,0.0277,2,0
synthetic_cloudtrail.csv:7460,unknown_principal,role-gicuru,AssumeRole,0,1487,1,1.0,1,0.0331,2,0
synthetic_cloudtrail.csv:7461,unknown_principal,role-vsmnkc,AssumeRole,0,1488,1,1.0,1,0.0369,2,0
synthetic_cloudtrail.csv:7462,unknown_principal,role-xsbqsr,AssumeRole,0,1489,1,1.0,1,0.0395,2,0
synthetic_cloudtrail.csv:7463,unknown_principal,role-ouknis,AssumeRole,0,1490,1,1.0,1,0.0413,2,0
synthetic_cloudtrail.csv:7464,unknown_principal,role-wibyrc,AssumeRole,0,1491,1,1.0,1,0.0426,2,0
synthetic_cloudtrail.csv:7465,unknown_principal,role-drvoaf,AssumeRole,0,1492,1,1.0,1,0.0434,2,0
synthetic_cloudtrail.csv:7466,unknown_principal,role-xwhzqj,AssumeRole,0,1493,1,1.0,1,0.044,2,0
synthetic_cloudtrail.csv:7467,unknown_principal,data-dkoksw-bucket,GetBucketAcl,0,1494,1,1.0,1,0.0315,3,0
synthetic_cloudtrail.csv:7468,unknown_principal,role-nrvzpj,AssumeRole,0,1495,1,1.0,1,0.0356,2,0
synthetic_cloudtrail.csv:7469,unknown_principal,role-gwwzhy,AssumeRole,0,1496,1,1.0,1,0.0385,2,0
synthetic_cloudtrail.csv:7470,unknown_principal,role-tncidu,AssumeRole,0,1497,1,1.0,1,0.0406,2,0
synthetic_cloudtrail.csv:7471,unknown_principal,role-ffxyjd,AssumeRole,0,1498,1,1.0,1,0.042,2,0
synthetic_cloudtrail.csv:7472,arn:aws:iam::083469116969:user/ywnsqs,/app/gkfhrz/config,GetParameter,0,1,1,0.0,0,0.0014,2,1
synthetic_cloudtrail.csv:7473,arn:aws:iam::083469116969:user/ywnsqs,i-zuammdiwbeumfxvhp,DescribeVpcs,0,2,1,0.000787037037037037,0,0.0032,3,1
synthetic_cloudtrail.csv:7474,arn:aws:iam::083469116969:user/ywnsqs,i-qercnwsqjnumrnyrh,DescribeVpcs,0,3,1,0.001712962962962963,0,0.0045,3,1
synthetic_cloudtrail.csv:7475,arn:aws:iam::083469116969:user/ywnsqs,alias/jlvodb,DescribeKey,0,4,1,0.0027314814814814814,0,0.0059,5,1
synthetic_cloudtrail.csv:7476,arn:aws:iam::083469116969:user/ywnsqs,role-opvcfs,GetRole,0,5,1,0.0038425925925925928,0,0.0071,4,1
synthetic_cloudtrail.csv:7477,arn:aws:iam::083469116969:user/ywnsqs,prod/db/evnogh,GetSecretValue,0,6,1,0.005023148148148148,0,0.0507,5,1
synthetic_cloudtrail.csv:7478,arn:aws:iam::083469116969:user/ywnsqs,aws_service,GetRegionOptStatus,0,7,1,0.005381944444444444,0,0.04,2,1
synthetic_cloudtrail.csv:7479,arn:aws:iam::083469116969:user/ywnsqs,data-xhrufc-bucket,GetBucketAcl,0,8,1,0.005810185185185186,0,0.0287,3,1
synthetic_cloudtrail.csv:7480,arn:aws:iam::083469116969:user/ywnsqs,aws_service,DescribeInstances,0,9,2,0.006643518518518518,0,0.0223,3,1
synthetic_cloudtrail.csv:7481,arn:aws:iam::083469116969:user/ywnsqs,alias/sdyzwf,ListKeys,0,10,1,0.007453703703703704,0,0.0173,5,1
synthetic_cloudtrail.csv:7482,arn:aws:iam::083469116969:user/ywnsqs,/app/aiizyd/config,SendCommand,0,11,1,0.008136574074074074,1,0.0282,2,1
synthetic_cloudtrail.csv:7483,arn:aws:iam::083469116969:user/ywnsqs,/app/iwjrry/config,GetParameter,0,12,1,0.008587962962962962,1,0.0211,2,1
synthetic_cloudtrail.csv:7484,arn:aws:iam::083469116969:user/ywnsqs,aws_service,DescribeSubnets,0,13,3,0.009247685185185185,1,0.017,3,1
synthetic_cloudtrail.csv:7485,arn:aws:iam::083469116969:user/ywnsqs,alias/ultvko,ListKeys,0,14,1,0.010625,1,0.0136,5,1
synthetic_cloudtrail.csv:7486,arn:aws:iam::083469116969:user/ywnsqs,prod/db/hkoyui,GetSecretValue,0,15,1,0.010810185185185185,1,0.055,5,1
synthetic_cloudtrail.csv:7487,arn:aws:iam::083469116969:user/ywnsqs,aws_service,DescribeDBInstances,0,16,4,0.012002314814814815,1,0.0408,2,1
synthetic_cloudtrail.csv:7488,unknown_principal,role-mulaly,AssumeRole,0,1499,1,1.0,1,0.0429,2,0
synthetic_cloudtrail.csv:7489,unknown_principal,data-wnsugz-bucket,GetBucketAcl,0,1500,1,1.0,1,0.0307,3,0
synthetic_cloudtrail.csv:7490,unknown_principal,data-zbfrzq-bucket,GetBucketAcl,0,1501,1,1.0,1,0.0222,3,0
synthetic_cloudtrail.csv:7491,unknown_principal,data-zixvrc-bucket,GetBucketAcl,0,1502,1,1.0,1,0.0162,3,0
synthetic_cloudtrail.csv:7492,unknown_principal,role-vqvayn,AssumeRole,0,1503,1,1.0,1,0.0249,2,0
synthetic_cloudtrail.csv:7493,unknown_principal,data-umnbnb-bucket,GetBucketAcl,0,1504,1,1.0,1,0.0181,3,0
synthetic_cloudtrail.csv:7494,unknown_principal,role-byaqgn,AssumeRole,0,1505,1,1.0,1,0.0262,2,0
synthetic_cloudtrail.csv:7495,unknown_principal,role-hyrxps,AssumeRole,0,1506,1,1.0,1,0.0318,2,0
synthetic_cloudtrail.csv:7496,unknown_principal,data-psjlcr-bucket,GetBucketAcl,0,1507,1,1.0,1,0.0229,3,0
synthetic_cloudtrail.csv:7497,unknown_principal,role-zlasgw,AssumeRole,0,1508,1,1.0,1,0.0295,2,0
synthetic_cloudtrail.csv:7498,arn:aws:iam::813481458506:user/qrnzunctkybc,role-cahbof,ListPolicies,0,1,1,0.0,0,0.0062,4,1
synthetic_cloudtrail.csv:7499,arn:aws:iam::813481458506:user/qrnzunctkybc,data-hgsocs-bucket,ListBuckets,0,2,1,0.00019675925925925926,0,0.0166,3,1
synthetic_cloudtrail.csv:7500,arn:aws:iam::813481458506:user/qrnzunctkybc,i-kkmclterahxxgunoe,DescribeInstances,0,3,1,0.00028935185185185184,0,0.0139,3,1
synthetic_cloudtrail.csv:7501,arn:aws:iam::813481458506:user/qrnzunctkybc,role-kbaffr,ListRoles,0,4,1,0.000625,0,0.0169,4,1
synthetic_cloudtrail.csv:7502,arn:aws:iam::813481458506:user/qrnzunctkybc,arn:aws:iam::aws:policy/AdministratorAccess,CreatePolicyVersion,1,5,1,0.0012847222222222223,1,0.2527,5,1
synthetic_cloudtrail.csv:7503,arn:aws:iam::813481458506:user/qrnzunctkybc,arn:aws:iam::aws:policy/AdministratorAccess,SetDefaultPolicyVersion,1,6,2,0.001712962962962963,1,0.404,5,1
synthetic_cloudtrail.csv:7504,arn:aws:iam::813481458506:user/qrnzunctkybc,role-whbkzo,ListRolePolicies,0,7,1,0.0021643518518518518,1,0.2872,4,1
synthetic_cloudtrail.csv:7505,arn:aws:iam::813481458506:user/qrnzunctkybc,/app/kbewdl/config,GetParameter,0,8,1,0.0028125,1,0.2024,2,1
synthetic_cloudtrail.csv:7506,arn:aws:iam::813481458506:user/qrnzunctkybc,aws_service,GetRegionOptStatus,0,9,1,0.003171296296296296,1,0.1461,2,1
synthetic_cloudtrail.csv:7507,arn:aws:iam::813481458506:user/qrnzunctkybc,i-typzhbhcynqqitzzm,DescribeInstances,0,10,1,0.004212962962962963,1,0.1045,3,1
synthetic_cloudtrail.csv:7508,arn:aws:iam::813481458506:user/qrnzunctkybc,aws_service,DescribeLoadBalancers,0,11,2,0.004618055555555556,1,0.0782,2,1
synthetic_cloudtrail.csv:7509,unknown_principal,data-nqpnog-bucket,GetBucketAcl,0,1509,1,1.0,1,0.0213,3,0
synthetic_cloudtrail.csv:7510,unknown_principal,role-dswcmt,AssumeRole,0,1510,1,1.0,1,0.0284,2,0
synthetic_cloudtrail.csv:7511,unknown_principal,role-xfquao,AssumeRole,0,1511,1,1.0,1,0.0333,2,0
